ptNoList|^resultCode|^resultMsg|^rowno|^ptNo|^ptNm|^addr|^orgNm|^wmyr|^wmod|^wmwk|^wmdep|^lonDgr|^lonMin|^lonSec|^latDgr|^latMin|^latSec|^wmcymd|^itemLvl|^itemAmnt|^itemTemp|^itemPh|^itemDoc|^itemBod|^itemCod|^itemSs|^itemTcoli|^itemTn|^itemTp|^itemCd|^itemCn|^itemPb|^itemCr6|^itemAs|^itemHg|^itemCu|^itemAbs|^itemPcb|^itemOp|^itemMn|^itemTrans|^itemCloa|^itemCl|^itemZn|^itemCr|^itemFe|^itemPhenol|^itemNhex|^itemEc|^itemTce|^itemPce|^itemNo3n|^itemNh3n|^itemEcoli|^itemPop|^itemDtn|^itemDtp|^itemFl|^itemCol|^itemCcl4|^itemDceth|^itemDcm|^itemBenzene|^itemChcl3|^itemToc|^itemDehp|^itemAntimon|^itemDiox|^itemHcho|^itemHcb|^itemNi|^itemBa|^itemSe|^numOfRows|^pageNo|^totalCount
3008A40|^00|^NORMAL SERVICE|^891|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^03|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180305|^ |^ |^4.4|^7.6|^13.2|^0.5|^4.1|^1.5|^3|^1.549|^0.006|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^정량한계미만|^ |^171|^ |^ |^0.988|^0.038|^0|^0.001|^1.531|^0.002|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^892|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^03|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180312|^ |^ |^5.6|^7.9|^13.4|^0.6|^4.0|^1.4|^2|^1.119|^0.010|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.5|^ |^ |^ |^ |^정량한계미만|^ |^171|^ |^ |^1.026|^0.022|^0|^0.000|^1.095|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^893|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^03|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180319|^ |^ |^5.9|^8.3|^13.2|^0.6|^4.4|^1.3|^4|^1.265|^0.012|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^ |^ |^ |^ |^2.6|^ |^ |^ |^ |^정량한계미만|^ |^172|^정량한계미만|^정량한계미만|^1.004|^0.027|^0|^0.002|^1.198|^0.006|^ |^ |^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^2.8|^ |^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^894|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^03|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180326|^ |^ |^7.1|^7.6|^13.0|^0.4|^4.4|^2.0|^5|^1.175|^0.007|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.3|^ |^ |^ |^ |^정량한계미만|^ |^173|^ |^ |^0.837|^0.024|^0|^0.004|^1.171|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^895|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^04|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180402|^ |^ |^8.5|^7.9|^12.9|^0.6|^4.3|^1.4|^0|^1.356|^0.007|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^정량한계미만|^ |^174|^ |^ |^1.007|^0.028|^0|^0.000|^1.260|^0.003|^ |^ |^ |^ |^ |^ |^ |^3.2|^ |^정량한계미만|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^896|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^04|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180409|^ |^ |^8.0|^8.0|^12.7|^0.9|^4.3|^1.7|^9|^1.445|^0.012|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^정량한계미만|^ |^178|^ |^ |^1.175|^0.049|^2|^0.003|^1.422|^0.007|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^897|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^04|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180416|^ |^ |^9.4|^8.0|^12.7|^0.6|^4.2|^1.6|^4|^1.359|^0.014|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.6|^ |^ |^ |^ |^정량한계미만|^ |^177|^ |^ |^1.132|^0.029|^0|^0.000|^1.345|^0.008|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^898|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^04|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180423|^ |^ |^10.8|^7.2|^10.7|^0.7|^4.4|^2.0|^5|^1.364|^0.015|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.4|^ |^ |^ |^ |^정량한계미만|^ |^177|^ |^ |^1.145|^0.044|^0|^0.002|^1.349|^0.012|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^899|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^04|^5회차|^ |^127|^28|^44|^36|^22|^6|^20180430|^ |^ |^12.0|^7.4|^10.2|^0.9|^4.1|^2.1|^1|^1.466|^0.027|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.0|^ |^ |^ |^ |^정량한계미만|^ |^178|^ |^ |^1.322|^0.020|^0|^0.000|^1.436|^0.021|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^900|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^05|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180508|^ |^ |^11.9|^7.9|^10.0|^1.0|^4.6|^1.6|^2|^1.497|^0.037|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^ |^5.0|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.362|^0.049|^0|^0.000|^1.449|^0.027|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^901|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^05|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180514|^ |^ |^13.9|^7.8|^10.5|^0.7|^4.4|^1.0|^1|^3.043|^0.029|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.461|^0.057|^0|^0.000|^2.772|^0.025|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^902|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^05|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180521|^ |^ |^15.1|^7.9|^10.2|^0.6|^3.7|^1.4|^2|^2.225|^0.047|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.7|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.688|^0.055|^0|^0.001|^2.099|^0.047|^ |^ |^ |^ |^ |^ |^ |^2.7|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^903|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^05|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180528|^ |^ |^16.1|^8.0|^10.4|^1.0|^4.8|^1.8|^1|^1.782|^0.058|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^9.6|^ |^ |^ |^ |^0.000|^ |^178|^ |^ |^1.661|^0.057|^0|^0.000|^1.726|^0.044|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^904|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^06|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180604|^ |^ |^17.4|^8.3|^10.5|^0.9|^4.7|^2.1|^1|^3.316|^0.055|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^ |^11.2|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.752|^0.032|^0|^0.000|^2.634|^0.054|^ |^ |^ |^ |^ |^ |^ |^3.7|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^905|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^06|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180611|^ |^ |^17.4|^8.4|^10.5|^1.2|^5.2|^2.0|^3|^2.713|^0.030|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^12.5|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.756|^0.039|^0|^0.000|^2.563|^0.019|^ |^ |^ |^ |^ |^ |^ |^3.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^906|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^06|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180618|^ |^ |^20.2|^8.4|^10.2|^1.0|^4.9|^1.4|^1|^3.373|^0.014|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^9.4|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.556|^0.045|^0|^0.000|^2.490|^0.006|^ |^ |^ |^ |^ |^ |^ |^3.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^907|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^06|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180625|^ |^ |^19.8|^8.4|^9.0|^1.2|^4.7|^1.6|^1|^1.800|^0.018|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^7.6|^ |^ |^ |^ |^0.000|^ |^179|^ |^ |^1.531|^0.042|^0|^0.000|^1.746|^0.008|^ |^ |^ |^ |^ |^ |^ |^3.6|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^908|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^07|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180702|^ |^ |^21.1|^8.2|^9.5|^1.0|^4.6|^1.2|^34|^1.670|^0.019|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^10.2|^ |^ |^ |^ |^정량한계미만|^ |^174|^ |^ |^1.506|^0.016|^20|^0.002|^1.640|^0.014|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^909|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^07|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180709|^ |^ |^22.5|^8.4|^7.4|^0.8|^4.7|^2.3|^13|^2.391|^0.020|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^정량한계미만|^정량한계미만|^ |^ |^8.6|^ |^ |^ |^ |^정량한계미만|^ |^173|^ |^ |^1.703|^0.039|^3|^0.002|^2.384|^0.013|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^정량한계미만|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^910|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^07|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180716|^ |^ |^28.3|^7.9|^8.6|^0.9|^5.2|^1.7|^4|^1.637|^0.025|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^6.8|^ |^ |^ |^ |^정량한계미만|^ |^181|^ |^ |^1.502|^0.031|^2|^0.003|^1.622|^0.013|^ |^ |^ |^ |^ |^ |^ |^3.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^911|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^07|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180723|^ |^ |^24.6|^8.1|^5.6|^1.6|^5.3|^2.5|^10|^1.697|^0.020|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^6.9|^ |^ |^ |^ |^정량한계미만|^ |^162|^ |^ |^1.513|^0.040|^0|^0.003|^1.635|^0.015|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^912|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^07|^5회차|^ |^127|^28|^44|^36|^22|^6|^20180730|^ |^ |^25.1|^8.5|^6.7|^1.3|^5.0|^3.4|^8|^1.647|^0.016|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^8.6|^ |^ |^ |^ |^정량한계미만|^ |^160|^ |^ |^1.454|^0.024|^3|^0.004|^1.585|^0.008|^ |^ |^ |^ |^ |^ |^ |^3.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^913|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^08|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180806|^ |^ |^25.5|^8.2|^4.1|^1.0|^4.9|^2.0|^2|^1.825|^0.022|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^ |^ |^ |^ |^5.1|^ |^ |^ |^ |^정량한계미만|^ |^156|^ |^ |^1.539|^0.026|^0|^0.005|^1.695|^0.011|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^정량한계미만|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^914|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^08|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180813|^ |^ |^25.0|^8.4|^3.7|^1.3|^5.4|^3.4|^2|^1.561|^0.022|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^6.3|^ |^ |^ |^ |^정량한계미만|^ |^156|^ |^ |^1.406|^0.029|^0|^0.005|^1.491|^0.009|^ |^ |^ |^ |^ |^ |^ |^3.5|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^915|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^08|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180820|^ |^ |^26.6|^8.4|^4.7|^1.3|^5.3|^2.3|^3|^1.415|^0.021|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^6.0|^ |^ |^ |^ |^정량한계미만|^ |^162|^ |^ |^1.192|^0.097|^0|^0.005|^1.384|^0.008|^ |^ |^ |^ |^ |^ |^ |^3.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^916|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^08|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180827|^ |^ |^25.3|^8.5|^5.3|^1.2|^5.2|^2.2|^11|^1.432|^0.020|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^8.2|^ |^ |^ |^ |^정량한계미만|^ |^157|^ |^ |^1.150|^0.060|^5|^0.004|^1.418|^0.009|^ |^ |^ |^ |^ |^ |^ |^3.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^917|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^09|^1회차|^ |^127|^28|^44|^36|^22|^6|^20180903|^ |^ |^24.5|^8.3|^4.9|^1.2|^5.5|^3.2|^37|^1.631|^0.031|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^ |^ |^ |^ |^6.3|^ |^ |^ |^ |^정량한계미만|^ |^150|^정량한계미만|^정량한계미만|^1.237|^0.045|^28|^0.012|^1.553|^0.018|^ |^ |^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^3.4|^ |^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^918|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^09|^2회차|^ |^127|^28|^44|^36|^22|^6|^20180910|^ |^ |^23.7|^8.0|^6.5|^1.4|^6.0|^3.2|^30|^1.723|^0.038|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^11.7|^ |^ |^ |^ |^정량한계미만|^ |^135|^ |^ |^0.915|^0.010|^17|^0.008|^1.694|^0.025|^ |^ |^ |^ |^ |^ |^ |^3.5|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^919|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^09|^3회차|^ |^127|^28|^44|^36|^22|^6|^20180917|^ |^ |^23.9|^7.7|^6.0|^1.9|^5.9|^5.6|^6|^1.769|^0.074|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^19.2|^ |^ |^ |^ |^정량한계미만|^ |^136|^ |^ |^1.453|^0.020|^3|^0.027|^1.636|^0.043|^ |^ |^ |^ |^ |^ |^ |^4.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^920|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^09|^4회차|^ |^127|^28|^44|^36|^22|^6|^20180927|^ |^ |^23.0|^7.6|^8.2|^1.8|^6.2|^5.6|^37|^1.880|^0.044|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^31.4|^ |^ |^ |^ |^정량한계미만|^ |^139|^ |^ |^1.368|^0.041|^31|^0.007|^1.734|^0.021|^ |^ |^ |^ |^ |^ |^ |^4.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^921|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^10|^1회차|^ |^127|^28|^44|^36|^22|^6|^20181001|^ |^ |^22.5|^7.2|^8.1|^1.5|^6.5|^5.0|^14|^1.531|^0.039|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^ |^32.7|^ |^ |^ |^ |^0.000|^ |^138|^ |^ |^1.260|^0.024|^5|^0.004|^1.437|^0.011|^ |^ |^ |^ |^ |^ |^ |^3.6|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^922|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^10|^2회차|^ |^127|^28|^44|^36|^22|^6|^20181008|^ |^ |^21.8|^7.2|^8.3|^1.5|^6.3|^3.4|^27|^1.751|^0.052|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^18.4|^ |^ |^ |^ |^0.000|^ |^133|^ |^ |^1.311|^0.044|^16|^0.004|^1.600|^0.012|^ |^ |^ |^ |^ |^ |^ |^3.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^923|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^10|^3회차|^ |^127|^28|^44|^36|^22|^6|^20181015|^ |^ |^20.6|^7.1|^8.2|^1.0|^5.7|^2.1|^6|^1.506|^0.021|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^13.7|^ |^ |^ |^ |^정량한계미만|^ |^136|^ |^ |^1.287|^0.024|^1|^0.006|^1.433|^0.009|^ |^ |^ |^ |^ |^ |^ |^3.3|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^924|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^10|^4회차|^ |^127|^28|^44|^36|^22|^6|^20181022|^ |^ |^19.9|^7.3|^8.4|^1.0|^5.7|^2.5|^17|^1.722|^0.036|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^16.6|^ |^ |^ |^ |^정량한계미만|^ |^135|^ |^ |^1.149|^0.017|^8|^0.004|^1.584|^0.017|^ |^ |^ |^ |^ |^ |^ |^3.3|^정량한계미만|^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^925|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^10|^5회차|^ |^127|^28|^44|^36|^22|^6|^20181029|^ |^ |^18.3|^7.2|^8.4|^1.0|^5.4|^3.2|^50|^1.508|^0.024|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^20.5|^ |^ |^ |^ |^정량한계미만|^ |^133|^ |^ |^1.233|^0.025|^37|^0.004|^1.446|^0.012|^ |^ |^ |^ |^ |^ |^ |^3.1|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^926|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^11|^1회차|^ |^127|^28|^44|^36|^22|^6|^20181105|^ |^ |^17.3|^7.3|^9.3|^1.0|^5.5|^3.0|^11|^1.508|^0.023|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.6|^22.8|^ |^ |^ |^ |^0.000|^ |^131|^ |^ |^1.300|^0.011|^4|^0.003|^1.465|^0.011|^ |^ |^ |^ |^ |^ |^ |^3.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^927|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^11|^2회차|^ |^127|^28|^44|^36|^22|^6|^20181112|^ |^ |^16.7|^7.3|^9.6|^0.9|^5.6|^4.0|^62|^1.557|^0.016|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^ |^26.6|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.263|^ |^34|^0.004|^1.505|^0.010|^ |^ |^ |^ |^ |^ |^ |^3.6|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^928|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^11|^3회차|^ |^127|^28|^44|^36|^22|^6|^20181119|^ |^ |^15.8|^7.4|^10.2|^0.8|^5.4|^3.9|^56|^1.317|^0.020|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^27.6|^ |^ |^ |^ |^0.000|^ |^131|^ |^ |^1.239|^0.022|^20|^0.002|^1.299|^0.019|^ |^ |^ |^ |^ |^ |^ |^3.6|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^929|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^11|^4회차|^ |^127|^28|^44|^36|^22|^6|^20181126|^ |^ |^14.4|^7.4|^10.3|^0.5|^5.3|^2.7|^52|^1.395|^0.023|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^19.7|^ |^ |^ |^ |^0.000|^ |^133|^ |^ |^1.048|^0.029|^16|^0.000|^1.377|^0.019|^ |^ |^ |^ |^ |^ |^ |^3.1|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^930|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^12|^1회차|^ |^127|^28|^44|^36|^22|^6|^20181203|^ |^ |^13.6|^7.6|^10.3|^0.7|^4.7|^1.7|^57|^1.514|^0.023|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^정량한계미만|^ |^정량한계미만|^ |^ |^ |^ |^11.0|^ |^ |^ |^ |^정량한계미만|^ |^135|^ |^ |^1.027|^0.092|^20|^0.002|^1.504|^0.017|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^정량한계미만|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^931|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^12|^2회차|^ |^127|^28|^44|^36|^22|^6|^20181210|^ |^ |^11.6|^7.2|^10.7|^0.4|^4.4|^1.4|^37|^1.447|^0.019|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^6.4|^ |^ |^ |^ |^정량한계미만|^ |^134|^ |^ |^1.144|^0.008|^7|^0.000|^1.435|^0.017|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^932|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2018|^12|^3회차|^ |^127|^28|^44|^36|^22|^6|^20181217|^ |^ |^9.6|^7.3|^10.3|^0.4|^4.6|^0.8|^35|^1.368|^0.018|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^5.6|^ |^ |^ |^ |^정량한계미만|^ |^134|^ |^ |^1.196|^0.065|^7|^0.000|^1.342|^0.009|^ |^ |^ |^ |^ |^ |^ |^2.7|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
